,Unnamed: 0,date,units_sold,GR_stringency_index,weather_temperature,marketing_spend,delivery_standard_days,delivery_express_days,trading_global_sale1,trading_global_sale2,trading_global_promotion,trading_global_flashsale,trading_global_spendnsave,trading_global_discount_extra,trading_global_discount_app,trading_global_discount_student,trading_global_event1,trading_global_event2,trading_local_sale1,trading_local_sale2,trading_local_promotion,trading_local_flashsale,trading_local_spendnsave,trading_local_discount_extra,trading_local_discount_app,trading_local_discount_student,trading_local_event1,trading_local_event2,weather_cloudy,weather_rainy,weather_clear
165,165,2019-06-15,10424.0,0.0,15.9,2205.0,6.0,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
166,166,2019-06-16,9239.0,0.0,15.8,2233.4,6.0,0.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
167,167,2019-06-17,7945.0,0.0,16.9,2261.9,6.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168,168,2019-06-18,11321.0,0.0,18.3,2290.3,6.0,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
169,169,2019-06-19,12012.0,0.0,21.1,2318.8,6.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,170,2019-06-20,12041.0,0.0,19.8,2347.2,6.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
171,171,2019-06-21,11605.0,0.0,17.1,2375.7,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
172,172,2019-06-22,12853.0,0.0,16.9,2404.2,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
173,173,2019-06-23,11718.0,0.0,17.4,2420.1,5.6,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
174,174,2019-06-24,9344.0,0.0,23.8,2436.0,6.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
175,175,2019-06-25,13188.0,0.0,19.1,2452.0,6.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
176,176,2019-06-26,12453.0,0.0,17.7,2467.9,6.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
177,177,2019-06-27,12117.0,0.0,16.8,2483.8,6.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178,178,2019-06-28,11648.0,0.0,17.4,2499.8,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,179,2019-06-29,11625.0,0.0,19.1,2515.7,5.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,180,2019-06-30,9439.0,0.0,21.2,2458.8,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181,181,2019-07-01,8340.0,0.0,19.1,2401.9,5.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
182,182,2019-07-02,10750.0,0.0,16.6,2345.0,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183,183,2019-07-03,10857.0,0.0,17.4,2288.1,5.0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184,184,2019-07-04,10798.0,0.0,18.6,2231.2,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
185,185,2019-07-05,10789.0,0.0,20.6,2174.3,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
186,186,2019-07-06,10382.0,0.0,20.8,2117.4,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
187,187,2019-07-07,8421.0,0.0,20.5,2119.4,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188,188,2019-07-08,7413.0,0.0,18.7,2121.3,5.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,189,2019-07-09,9626.0,0.0,17.0,2123.2,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
190,190,2019-07-10,11459.0,0.0,16.4,2125.1,5.0,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
191,191,2019-07-11,11067.0,0.0,19.2,2127.1,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
192,192,2019-07-12,10870.0,0.0,20.0,2129.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
193,193,2019-07-13,11342.0,0.0,18.7,2130.9,6.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
194,194,2019-07-14,9144.0,0.0,16.5,2076.1,6.0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195,195,2019-07-15,8080.0,0.0,19.2,2021.3,6.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
196,196,2019-07-16,10854.0,0.0,18.3,1966.6,6.0,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197,197,2019-07-17,11330.0,0.0,21.4,1911.8,5.2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
198,198,2019-07-18,11709.0,0.0,24.7,1857.0,5.0,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
199,199,2019-07-19,11327.0,0.0,25.5,1802.2,5.0,1.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
200,200,2019-07-20,13783.0,0.0,28.2,1747.4,5.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
201,201,2019-07-21,9776.0,0.0,21.9,1793.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202,202,2019-07-22,8137.0,0.0,17.6,1838.6,5.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
203,203,2019-07-23,12142.0,0.0,18.2,1884.2,6.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
204,204,2019-07-24,10372.0,0.0,19.7,1929.8,5.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
205,205,2019-07-25,10519.0,0.0,18.0,1975.4,5.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206,206,2019-07-26,11732.0,0.0,18.9,2021.0,5.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
207,207,2019-07-27,20707.0,0.0,19.6,2066.6,5.0,1.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
208,208,2019-07-28,8130.0,0.0,19.9,2096.4,4.0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209,209,2019-07-29,7455.0,0.0,19.5,2126.1,4.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210,210,2019-07-30,9574.0,0.0,20.0,2155.8,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,211,2019-07-31,10453.0,0.0,19.4,2185.5,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
212,212,2019-08-01,10178.0,0.0,18.8,2215.2,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
213,213,2019-08-02,10128.0,0.0,18.2,2245.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
214,214,2019-08-03,9084.0,0.0,19.0,2274.7,3.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
215,215,2019-08-04,7511.0,0.0,20.1,2271.6,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
216,216,2019-08-05,6951.0,0.0,18.3,2268.5,3.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
217,217,2019-08-06,8470.0,0.0,17.7,2265.4,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
218,218,2019-08-07,9621.0,0.0,14.8,2262.3,3.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
219,219,2019-08-08,10173.0,0.0,15.9,2259.2,3.8,1.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
220,220,2019-08-09,9606.0,0.0,15.4,2256.1,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
221,221,2019-08-10,8891.0,0.0,17.9,2253.0,3.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
222,222,2019-08-11,7435.0,0.0,15.7,2215.3,4.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
223,223,2019-08-12,6431.0,0.0,18.3,2177.5,4.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
224,224,2019-08-13,10631.0,0.0,16.5,2139.8,4.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
225,225,2019-08-14,9581.0,0.0,16.1,2102.1,4.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
226,226,2019-08-15,9744.0,0.0,15.8,2064.3,4.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,227,2019-08-16,18527.0,0.0,16.5,2026.6,5.0,1.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
228,228,2019-08-17,8204.0,0.0,17.9,1988.8,5.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,229,2019-08-18,7837.0,0.0,19.7,1972.6,5.0,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
230,230,2019-08-19,5614.0,0.0,21.1,1956.3,5.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
231,231,2019-08-20,5296.0,0.0,23.3,1940.1,5.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232,232,2019-08-21,19582.0,0.0,23.5,1923.8,5.0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
233,233,2019-08-22,8557.0,0.0,23.9,1907.5,5.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,234,2019-08-23,9289.0,0.0,20.1,1891.3,5.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
235,235,2019-08-24,9187.0,0.0,17.5,1875.0,5.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
236,236,2019-08-25,8808.0,0.0,17.9,1915.8,5.0,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237,237,2019-08-26,7233.0,0.0,16.8,1956.6,5.0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238,238,2019-08-27,8941.0,0.0,15.2,1997.4,5.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
239,239,2019-08-28,8830.0,0.0,15.3,2038.2,5.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240,240,2019-08-29,9145.0,0.0,17.4,2079.0,4.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
241,241,2019-08-30,9215.0,0.0,16.7,2119.7,4.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,242,2019-08-31,8802.0,0.0,14.2,2160.5,4.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243,243,2019-09-01,7168.0,0.0,13.4,2164.9,4.0,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244,244,2019-09-02,6548.0,0.0,13.9,2169.3,4.0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245,245,2019-09-03,8170.0,0.0,12.2,2173.7,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
246,246,2019-09-04,9666.0,0.0,13.1,2178.1,4.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
247,247,2019-09-05,9248.0,0.0,14.8,2182.5,6.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
248,248,2019-09-06,8329.0,0.0,16.9,2186.9,6.0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249,249,2019-09-07,8397.0,0.0,18.2,2191.3,6.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
250,250,2019-09-08,6604.0,0.0,16.9,2249.6,6.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
251,251,2019-09-09,5913.0,0.0,15.5,2307.9,6.0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
252,252,2019-09-10,7779.0,0.0,17.6,2366.2,6.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
253,253,2019-09-11,9925.0,0.0,16.8,2424.5,5.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
254,254,2019-09-12,7695.0,0.0,14.2,2482.8,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
255,255,2019-09-13,7873.0,0.0,12.8,2541.1,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
256,256,2019-09-14,24022.0,0.0,13.9,2599.4,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
257,257,2019-09-15,7029.0,0.0,14.6,2603.9,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
258,258,2019-09-16,5380.0,0.0,17.3,2608.5,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259,259,2019-09-17,7579.0,0.0,17.4,2613.1,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260,260,2019-09-18,11077.0,0.0,15.7,2617.6,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
261,261,2019-09-19,12876.0,0.0,16.5,2622.2,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
262,262,2019-09-20,9269.0,0.0,16.4,2626.8,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263,263,2019-09-21,8652.0,0.0,16.6,2631.3,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
264,264,2019-09-22,7849.0,0.0,14.7,2659.9,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265,265,2019-09-23,6982.0,0.0,15.0,2688.5,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266,266,2019-09-24,8879.0,0.0,15.7,2717.1,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
267,267,2019-09-25,12269.0,0.0,14.0,2745.6,3.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
268,268,2019-09-26,11009.0,0.0,15.1,2774.2,3.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
269,269,2019-09-27,10514.0,0.0,9.8,2802.8,3.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
270,270,2019-09-28,10175.0,0.0,9.1,2831.4,2.0,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
271,271,2019-09-29,7868.0,0.0,13.0,2760.8,3.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
272,272,2019-09-30,7697.0,0.0,13.1,2690.3,3.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
273,273,2019-10-01,9668.0,0.0,14.0,2619.8,4.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
274,274,2019-10-02,8951.0,0.0,12.8,2549.3,4.0,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
275,275,2019-10-03,9668.0,0.0,13.3,2478.8,3.3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276,276,2019-10-04,9259.0,0.0,11.7,2408.3,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
277,277,2019-10-05,9023.0,0.0,12.8,2337.7,4.0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278,278,2019-10-06,7538.0,0.0,15.1,2330.2,4.0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
279,279,2019-10-07,7076.0,0.0,11.4,2322.7,5.0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
280,280,2019-10-08,9228.0,0.0,13.3,2315.1,5.8,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
281,281,2019-10-09,10157.0,0.0,12.7,2307.6,6.0,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
282,282,2019-10-10,9651.0,0.0,12.6,2300.0,6.0,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
283,283,2019-10-11,8764.0,0.0,12.6,2292.5,6.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
284,284,2019-10-12,8420.0,0.0,10.9,2284.9,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
285,285,2019-10-13,7206.0,0.0,11.4,2323.2,4.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286,286,2019-10-14,6663.0,0.0,10.8,2361.4,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287,287,2019-10-15,8181.0,0.0,8.7,2399.6,4.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288,288,2019-10-16,8962.0,0.0,11.1,2437.9,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
289,289,2019-10-17,8582.0,0.0,9.5,2476.1,3.5,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
290,290,2019-10-18,9633.0,0.0,9.6,2514.3,4.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
291,291,2019-10-19,9092.0,0.0,11.5,2552.6,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
292,292,2019-10-20,8276.0,0.0,12.9,2667.3,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
293,293,2019-10-21,7083.0,0.0,13.5,2782.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
294,294,2019-10-22,8423.0,0.0,6.8,2896.8,3.1,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295,295,2019-10-23,8994.0,0.0,6.1,3011.5,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
296,296,2019-10-24,9076.0,0.0,8.5,3126.2,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
297,297,2019-10-25,20520.0,0.0,8.9,3241.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
298,298,2019-10-26,18122.0,0.0,8.1,3355.7,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
299,299,2019-10-27,8553.0,0.0,12.8,3220.1,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
300,300,2019-10-28,6606.0,0.0,11.6,3084.6,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
301,301,2019-10-29,17709.0,0.0,8.8,2949.1,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
302,302,2019-10-30,7634.0,0.0,8.7,2813.5,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
303,303,2019-10-31,7698.0,0.0,9.3,2678.0,3.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
304,304,2019-11-01,8358.0,0.0,6.7,2542.4,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
305,305,2019-11-02,8181.0,0.0,7.3,2406.9,3.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
306,306,2019-11-03,6846.0,0.0,4.6,2471.7,3.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
307,307,2019-11-04,6921.0,0.0,4.4,2536.5,3.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
308,308,2019-11-05,8443.0,0.0,6.9,2601.3,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
309,309,2019-11-06,15420.0,0.0,6.9,2666.1,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
310,310,2019-11-07,12509.0,0.0,5.8,2730.9,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311,311,2019-11-08,7122.0,0.0,6.0,2795.7,3.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
312,312,2019-11-09,7445.0,0.0,5.6,2860.5,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
313,313,2019-11-10,6500.0,0.0,6.0,2872.9,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
314,314,2019-11-11,6400.0,0.0,5.7,2885.3,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315,315,2019-11-12,7824.0,0.0,4.6,2897.7,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,316,2019-11-13,14374.0,0.0,5.7,2910.1,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
317,317,2019-11-14,13158.0,0.0,2.6,2922.5,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
318,318,2019-11-15,14138.0,0.0,4.7,2934.9,3.0,1.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
319,319,2019-11-16,9568.0,0.0,4.4,2947.3,4.0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
320,320,2019-11-17,7321.0,0.0,7.7,3561.1,4.0,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
321,321,2019-11-18,7033.0,0.0,9.0,4174.9,4.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
322,322,2019-11-19,8737.0,0.0,9.2,4788.7,4.0,1.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
323,323,2019-11-20,9248.0,0.0,10.2,5402.5,4.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
324,324,2019-11-21,9088.0,0.0,10.9,6016.4,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
325,325,2019-11-22,9551.0,0.0,10.0,6630.2,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
326,326,2019-11-23,39019.0,0.0,8.4,7244.0,2.0,1.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
327,327,2019-11-24,35787.0,0.0,4.3,6746.7,3.0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
328,328,2019-11-25,32417.0,0.0,3.0,6249.4,3.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
329,329,2019-11-26,21754.0,0.0,4.3,5752.1,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
